truth,temporal_asymmetry,initial_m,final_m,regime_code,regime
0.14,-0.5800000000000001,0.6,-0.9074022209446496,-1,self_defeating
0.14,-0.56,0.6,-0.9074019277065328,-1,self_defeating
0.14,-0.54,0.6,-0.907401531874215,-1,self_defeating
0.14,-0.52,0.6,-0.9074009975523507,-1,self_defeating
0.14,-0.5,0.6,-0.907400276285762,-1,self_defeating
0.14,-0.48000000000000004,0.6,-0.9073993026640128,-1,self_defeating
0.14,-0.46,0.6,-0.9073979883871701,-1,self_defeating
0.14,-0.44000000000000006,0.6,-0.9073962142535363,-1,self_defeating
0.14,-0.42000000000000004,0.6,-0.9073938193407823,-1,self_defeating
0.14,-0.4,0.6,-0.9073905863957474,-1,self_defeating
0.14,-0.38000000000000006,0.6,-0.9073862221013204,-1,self_defeating
0.14,-0.36000000000000004,0.6,-0.9073803304187171,-1,self_defeating
0.14,-0.34,0.6,-0.9073723765654008,-1,self_defeating
0.14,-0.32000000000000006,0.6,-0.9073616383212106,-1,self_defeating
0.14,-0.30000000000000004,0.6,-0.9073471401723829,-1,self_defeating
0.14,-0.28,0.6,-0.9073275641851307,-1,self_defeating
0.14,-0.26,0.6,-0.907301129277394,-1,self_defeating
0.14,-0.24,0.6,-0.9072654274851734,-1,self_defeating
0.14,-0.22000000000000008,0.6,-0.9072172015416751,-1,self_defeating
0.14,-0.20000000000000007,0.6,-0.9071520420710631,-1,self_defeating
0.14,-0.18000000000000005,0.6,-0.90706397413087,-1,self_defeating
0.14,-0.16000000000000003,0.6,-0.9069448904426718,-1,self_defeating
0.14,-0.14,0.6,0.8569902655447974,0,neutral
0.14,-0.12,0.6,0.8780528196079465,0,neutral
0.14,-0.09999999999999998,0.6,0.889830755154379,0,neutral
0.14,-0.08000000000000007,0.6,0.8972518980418377,0,neutral
0.14,-0.06000000000000005,0.6,0.9022060185750523,0,neutral
0.14,-0.040000000000000036,0.6,0.9056260361797253,0,neutral
0.14,-0.020000000000000018,0.6,0.908037804824798,0,neutral
0.14,0.0,0.6,0.9097629329031186,0,neutral
0.14,0.020000000000000018,0.6,0.9110090837487236,0,neutral
0.14,0.039999999999999925,0.6,0.9119154939401571,0,neutral
0.14,0.05999999999999994,0.6,0.9125780570557428,0,neutral
0.14,0.07999999999999996,0.6,0.9130641070976367,0,neutral
0.14,0.09999999999999998,0.6,0.9134215961448073,0,neutral
0.14,0.12,0.6,0.9136850283667254,0,neutral
0.14,0.14,0.6,0.9138794209709491,0,neutral
0.14,0.15999999999999992,0.6,0.9140230146373901,0,neutral
0.14,0.17999999999999994,0.6,0.9141291642732787,0,neutral
0.14,0.19999999999999996,0.6,0.914207677625632,0,neutral
0.14,0.21999999999999997,0.6,0.9142657737459348,0,neutral
0.14,0.24,0.6,0.9143087751625124,0,neutral
0.14,0.26,0.6,0.9143406109826345,0,neutral
0.14,0.28,0.6,0.9143641843473548,0,neutral
0.14,0.30000000000000004,0.6,0.9143816417885917,0,neutral
0.14,0.32000000000000006,0.6,0.9143945712131194,0,neutral
0.14,0.3400000000000001,0.6,0.9144041477198734,0,neutral
0.14,0.3599999999999999,0.6,0.9144112411574996,0,neutral
0.14,0.3799999999999999,0.6,0.9144164955494883,0,neutral
0.14,0.3999999999999999,0.6,0.9144203877938075,0,neutral
0.14,0.41999999999999993,0.6,0.9144232710719502,0,neutral
0.14,0.43999999999999995,0.6,0.9144254069650887,0,neutral
0.14,0.45999999999999996,0.6,0.9144269892232412,0,neutral
0.14,0.48,0.6,0.9144281613612506,0,neutral
0.14,0.5,0.6,0.9144290296872658,0,neutral
0.14,0.52,0.6,0.9144296729506689,0,neutral
0.14,0.54,0.6,0.9144301494873469,0,neutral
0.14,0.56,0.6,0.9144305025118918,0,neutral
0.14,0.5800000000000001,0.6,0.9144307640375302,0,neutral
0.14,0.6000000000000001,0.6,0.9144309577797326,0,neutral
0.14,0.6199999999999999,0.6,0.9144311013070715,0,neutral
0.14,0.6399999999999999,0.6,0.9144312076345117,0,neutral
0.14,0.6599999999999999,0.6,0.9144312864036919,0,neutral
0.14,0.6799999999999999,0.6,0.9144313447572673,0,neutral
0.14,0.7,0.6,0.9144313879866215,0,neutral
0.14,0.72,0.6,0.9144314200116941,0,neutral
0.14,0.74,0.6,0.9144314437364401,0,neutral
0.14,0.76,0.6,0.914431461312158,0,neutral
0.14,0.78,0.6,0.9144314743325667,0,neutral
0.14,0.8,0.6,0.9144314839783207,0,neutral
0.15999999999999992,-0.8,0.6,-0.9068793411033008,-1,self_defeating
0.15999999999999992,-0.78,0.6,-0.9068793301979484,-1,self_defeating
0.15999999999999992,-0.76,0.6,-0.9068793154772593,-1,self_defeating
0.15999999999999992,-0.74,0.6,-0.9068792956064017,-1,self_defeating
0.15999999999999992,-0.7200000000000001,0.6,-0.9068792687835391,-1,self_defeating
0.15999999999999992,-0.7000000000000001,0.6,-0.906879232576443,-1,self_defeating
0.15999999999999992,-0.68,0.6,-0.9068791837019411,-1,self_defeating
0.15999999999999992,-0.66,0.6,-0.9068791177282013,-1,self_defeating
0.15999999999999992,-0.64,0.6,-0.9068790286728534,-1,self_defeating
0.15999999999999992,-0.6200000000000001,0.6,-0.9068789084604993,-1,self_defeating
0.15999999999999992,-0.6000000000000001,0.6,-0.906878746190415,-1,self_defeating
0.15999999999999992,-0.5800000000000001,0.6,-0.9068785271480211,-1,self_defeating
0.15999999999999992,-0.56,0.6,-0.9068782314704562,-1,self_defeating
0.15999999999999992,-0.54,0.6,-0.9068778323451955,-1,self_defeating
0.15999999999999992,-0.52,0.6,-0.9068772935782634,-1,self_defeating
0.15999999999999992,-0.5,0.6,-0.9068765663113525,-1,self_defeating
0.15999999999999992,-0.48000000000000004,0.6,-0.9068755845898175,-1,self_defeating
0.15999999999999992,-0.46,0.6,-0.9068742593790476,-1,self_defeating
0.15999999999999992,-0.44000000000000006,0.6,-0.9068724704854992,-1,self_defeating
0.15999999999999992,-0.42000000000000004,0.6,-0.9068700556477481,-1,self_defeating
0.15999999999999992,-0.4,0.6,-0.9068667958046001,-1,self_defeating
0.15999999999999992,-0.38000000000000006,0.6,-0.9068623951975445,-1,self_defeating
0.15999999999999992,-0.36000000000000004,0.6,-0.9068564544907786,-1,self_defeating
0.15999999999999992,-0.34,0.6,-0.9068484344485656,-1,self_defeating
0.15999999999999992,-0.32000000000000006,0.6,-0.9068376068346509,-1,self_defeating
0.15999999999999992,-0.30000000000000004,0.6,-0.9068229880054514,-1,self_defeating
0.15999999999999992,-0.28,0.6,-0.9068032490367569,-1,self_defeating
0.15999999999999992,-0.26,0.6,-0.9067765939812118,-1,self_defeating
0.15999999999999992,-0.24,0.6,-0.9067405947543863,-1,self_defeating
0.15999999999999992,-0.22000000000000008,0.6,-0.9066919668303584,-1,self_defeating
0.15999999999999992,-0.20000000000000007,0.6,-0.9066262638554701,-1,self_defeating
0.15999999999999992,-0.18000000000000005,0.6,-0.9065374606392161,-1,self_defeating
0.15999999999999992,-0.16000000000000003,0.6,-0.906417381463699,-1,self_defeating
0.15999999999999992,-0.14,0.6,0.8581880168522541,0,neutral
0.15999999999999992,-0.12,0.6,0.8789105153898904,0,neutral
0.15999999999999992,-0.09999999999999998,0.6,0.8905445395034702,0,neutral
0.15999999999999992,-0.08000000000000007,0.6,0.8978871483402249,0,neutral
0.15999999999999992,-0.06000000000000005,0.6,0.9027931878889462,0,neutral
0.15999999999999992,-0.040000000000000036,0.6,0.9061818232191367,0,neutral
0.15999999999999992,-0.020000000000000018,0.6,0.9085722848616626,0,neutral
0.15999999999999992,0.0,0.6,0.9102825685983175,0,neutral
0.15999999999999992,0.020000000000000018,0.6,0.9115181948134659,0,neutral
0.15999999999999992,0.039999999999999925,0.6,0.91241705144748,0,neutral
0.15999999999999992,0.05999999999999994,0.6,0.9130741462723866,0,neutral
0.15999999999999992,0.07999999999999996,0.6,0.913556212988347,0,neutral
0.15999999999999992,0.09999999999999998,0.6,0.9139107873624184,0,neutral
0.15999999999999992,0.12,0.6,0.9141720798800956,0,neutral
0.15999999999999992,0.14,0.6,0.914364897934634,0,neutral
0.15999999999999992,0.15999999999999992,0.6,0.9145073308972755,0,neutral
0.15999999999999992,0.17999999999999994,0.6,0.9146126237963884,0,neutral
0.15999999999999992,0.19999999999999996,0.6,0.9146905041732458,0,neutral
0.15999999999999992,0.21999999999999997,0.6,0.9147481323089465,0,neutral
0.15999999999999992,0.24,0.6,0.9147907875457506,0,neutral
0.15999999999999992,0.26,0.6,0.9148223671898379,0,neutral
0.15999999999999992,0.28,0.6,0.9148457509282427,0,neutral
0.15999999999999992,0.30000000000000004,0.6,0.9148630679750257,0,neutral
0.15999999999999992,0.32000000000000006,0.6,0.9148758934389402,0,neutral
0.15999999999999992,0.3400000000000001,0.6,0.9148853929550924,0,neutral
0.15999999999999992,0.3599999999999999,0.6,0.9148924293705641,0,neutral
0.15999999999999992,0.3799999999999999,0.6,0.9148976415271203,0,neutral
0.15999999999999992,0.3999999999999999,0.6,0.9149015024868414,0,neutral
0.15999999999999992,0.41999999999999993,0.6,0.9149043625910773,0,neutral
0.15999999999999992,0.43999999999999995,0.6,0.9149064813178219,0,neutral
0.15999999999999992,0.45999999999999996,0.6,0.9149080508594877,0,neutral
0.15999999999999992,0.48,0.6,0.9149092135772711,0,neutral
0.15999999999999992,0.5,0.6,0.9149100749248191,0,neutral
0.15999999999999992,0.52,0.6,0.9149107130185609,0,neutral
0.15999999999999992,0.54,0.6,0.9149111857255221,0,neutral
0.15999999999999992,0.56,0.6,0.9149115359129775,0,neutral
0.15999999999999992,0.5800000000000001,0.6,0.9149117953368668,0,neutral
0.15999999999999992,0.6000000000000001,0.6,0.9149119875220658,0,neutral
0.15999999999999992,0.6199999999999999,0.6,0.9149121298959539,0,neutral
0.15999999999999992,0.6399999999999999,0.6,0.9149122353688999,0,neutral
0.15999999999999992,0.6599999999999999,0.6,0.9149123135050568,0,neutral
0.15999999999999992,0.6799999999999999,0.6,0.914912371389678,0,neutral
0.15999999999999992,0.7,0.6,0.9149124142716228,0,neutral
0.15999999999999992,0.72,0.6,0.9149124460393286,0,neutral
0.15999999999999992,0.74,0.6,0.9149124695734128,0,neutral
0.15999999999999992,0.76,0.6,0.914912487007885,0,neutral
0.15999999999999992,0.78,0.6,0.9149124999236562,0,neutral
0.15999999999999992,0.8,0.6,0.9149125094918931,0,neutral
0.17999999999999994,-0.8,0.6,-0.9063526783222259,-1,self_defeating
0.17999999999999994,-0.78,0.6,-0.9063526673259877,-1,self_defeating
0.17999999999999994,-0.76,0.6,-0.9063526524826157,-1,self_defeating
0.17999999999999994,-0.74,0.6,-0.9063526324461534,-1,self_defeating
0.17999999999999994,-0.7200000000000001,0.6,-0.9063526053997477,-1,self_defeating
0.17999999999999994,-0.7000000000000001,0.6,-0.9063525688908997,-1,self_defeating
0.17999999999999994,-0.68,0.6,-0.9063525196090747,-1,self_defeating
0.17999999999999994,-0.66,0.6,-0.9063524530855055,-1,self_defeating
0.17999999999999994,-0.64,0.6,-0.9063523632879638,-1,self_defeating
0.17999999999999994,-0.6200000000000001,0.6,-0.9063522420737499,-1,self_defeating
0.17999999999999994,-0.6000000000000001,0.6,-0.9063520784512906,-1,self_defeating
0.17999999999999994,-0.5800000000000001,0.6,-0.9063518575833714,-1,self_defeating
0.17999999999999994,-0.56,0.6,-0.9063515594415872,-1,self_defeating
0.17999999999999994,-0.54,0.6,-0.9063511569899448,-1,self_defeating
0.17999999999999994,-0.52,0.6,-0.9063506137328069,-1,self_defeating
0.17999999999999994,-0.5,0.6,-0.9063498804046414,-1,self_defeating
0.17999999999999994,-0.48000000000000004,0.6,-0.9063488905010677,-1,self_defeating
0.17999999999999994,-0.46,0.6,-0.9063475542453341,-1,self_defeating
0.17999999999999994,-0.44000000000000006,0.6,-0.9063457504419763,-1,self_defeating
0.17999999999999994,-0.42000000000000004,0.6,-0.906343315476871,-1,self_defeating
0.17999999999999994,-0.4,0.6,-0.9063400284624189,-1,self_defeating
0.17999999999999994,-0.38000000000000006,0.6,-0.906335591173898,-1,self_defeating
0.17999999999999994,-0.36000000000000004,0.6,-0.9063296009449675,-1,self_defeating
0.17999999999999994,-0.34,0.6,-0.9063215140413999,-1,self_defeating
0.17999999999999994,-0.32000000000000006,0.6,-0.9063105961496258,-1,self_defeating
0.17999999999999994,-0.30000000000000004,0.6,-0.90629585541345,-1,self_defeating
0.17999999999999994,-0.28,0.6,-0.9062759518062015,-1,self_defeating
0.17999999999999994,-0.26,0.6,-0.9062490743634821,-1,self_defeating
0.17999999999999994,-0.24,0.6,-0.9062127746746635,-1,self_defeating
0.17999999999999994,-0.22000000000000008,0.6,-0.9061637406752283,-1,self_defeating
0.17999999999999994,-0.20000000000000007,0.6,-0.9060974886533248,-1,self_defeating
0.17999999999999994,-0.18000000000000005,0.6,-0.9060079426512133,-1,self_defeating
0.17999999999999994,-0.16000000000000003,0.6,-0.9058868578000918,-1,self_defeating
0.17999999999999994,-0.14,0.6,0.8593681996618066,0,neutral
0.17999999999999994,-0.12,0.6,0.8797598910991815,0,neutral
0.17999999999999994,-0.09999999999999998,0.6,0.891252642568579,0,neutral
0.17999999999999994,-0.08000000000000007,0.6,0.8985178842388611,0,neutral
0.17999999999999994,-0.06000000000000005,0.6,0.9033764701710252,0,neutral
0.17999999999999994,-0.040000000000000036,0.6,0.9067340990495831,0,neutral
0.17999999999999994,-0.020000000000000018,0.6,0.9091034942840501,0,neutral
0.17999999999999994,0.0,0.6,0.9107990945220675,0,neutral
0.17999999999999994,0.020000000000000018,0.6,0.9120243068382963,0,neutral
0.17999999999999994,0.039999999999999925,0.6,0.9129156877201021,0,neutral
0.17999999999999994,0.05999999999999994,0.6,0.9135673697198697,0,neutral
0.17999999999999994,0.07999999999999996,0.6,0.9140454930617341,0,neutral
0.17999999999999994,0.09999999999999998,0.6,0.914397181756406,0,neutral
0.17999999999999994,0.12,0.6,0.9146563557260762,0,neutral
0.17999999999999994,0.14,0.6,0.9148476147299598,0,neutral
0.17999999999999994,0.15999999999999992,0.6,0.9149888983766366,0,neutral
0.17999999999999994,0.17999999999999994,0.6,0.915093342924152,0,neutral
0.17999999999999994,0.19999999999999996,0.6,0.9151705965095519,0,neutral
0.17999999999999994,0.21999999999999997,0.6,0.9152277612266966,0,neutral
0.17999999999999994,0.24,0.6,0.9152700736580283,0,neutral
0.17999999999999994,0.26,0.6,0.915301399621278,0,neutral
0.17999999999999994,0.28,0.6,0.9153245955793659,0,neutral
0.17999999999999994,0.30000000000000004,0.6,0.91534177359788,0,neutral
0.17999999999999994,0.32000000000000006,0.6,0.9153544961125285,0,neutral
0.17999999999999994,0.3400000000000001,0.6,0.9153639193868935,0,neutral
0.17999999999999994,0.3599999999999999,0.6,0.9153708993347216,0,neutral
0.17999999999999994,0.3799999999999999,0.6,0.9153760696665135,0,neutral
0.17999999999999994,0.3999999999999999,0.6,0.9153798996457994,0,neutral
0.17999999999999994,0.41999999999999993,0.6,0.9153827368014208,0,neutral
0.17999999999999994,0.43999999999999995,0.6,0.9153848385286517,0,neutral
0.17999999999999994,0.45999999999999996,0.6,0.9153863954774475,0,neutral
0.17999999999999994,0.48,0.6,0.9153875488665763,0,neutral
0.17999999999999994,0.5,0.6,0.9153884033034916,0,neutral
0.17999999999999994,0.52,0.6,0.915389036277823,0,neutral
0.17999999999999994,0.54,0.6,0.9153895051922933,0,neutral
0.17999999999999994,0.56,0.6,0.9153898525702362,0,neutral
0.17999999999999994,0.5800000000000001,0.6,0.9153901099128062,0,neutral
0.17999999999999994,0.6000000000000001,0.6,0.915390300556136,0,neutral
0.17999999999999994,0.6199999999999999,0.6,0.9153904417877848,0,neutral
0.17999999999999994,0.6399999999999999,0.6,0.9153905464145422,0,neutral
0.17999999999999994,0.6599999999999999,0.6,0.9153906239238289,0,neutral
0.17999999999999994,0.6799999999999999,0.6,0.9153906813440541,0,neutral
0.17999999999999994,0.7,0.6,0.9153907238819665,0,neutral
0.17999999999999994,0.72,0.6,0.9153907553948071,0,neutral
0.17999999999999994,0.74,0.6,0.9153907787400826,0,neutral
0.17999999999999994,0.76,0.6,0.9153907960346819,0,neutral
0.17999999999999994,0.78,0.6,0.9153908088468329,0,neutral
0.17999999999999994,0.8,0.6,0.9153908183383059,0,neutral
0.19999999999999996,-0.8,0.6,-0.9058230228595384,-1,self_defeating
0.19999999999999996,-0.78,0.6,-0.9058230117714896,-1,self_defeating
0.19999999999999996,-0.76,0.6,-0.9058229968041862,-1,self_defeating
0.19999999999999996,-0.74,0.6,-0.9058229766004339,-1,self_defeating
0.19999999999999996,-0.7200000000000001,0.6,-0.9058229493282103,-1,self_defeating
0.19999999999999996,-0.7000000000000001,0.6,-0.9058229125145395,-1,self_defeating
0.19999999999999996,-0.68,0.6,-0.9058228628212465,-1,self_defeating
0.19999999999999996,-0.66,0.6,-0.9058227957422526,-1,self_defeating
0.19999999999999996,-0.64,0.6,-0.9058227051949641,-1,self_defeating
0.19999999999999996,-0.6200000000000001,0.6,-0.9058225829686951,-1,self_defeating
0.19999999999999996,-0.6000000000000001,0.6,-0.9058224179800987,-1,self_defeating
0.19999999999999996,-0.5800000000000001,0.6,-0.9058221952680771,-1,self_defeating
0.19999999999999996,-0.56,0.6,-0.9058218946369962,-1,self_defeating
0.19999999999999996,-0.54,0.6,-0.9058214888251211,-1,self_defeating
0.19999999999999996,-0.52,0.6,-0.9058209410320819,-1,self_defeating
0.19999999999999996,-0.5,0.6,-0.9058202015809779,-1,self_defeating
0.19999999999999996,-0.48000000000000004,0.6,-0.9058192034120969,-1,self_defeating
0.19999999999999996,-0.46,0.6,-0.9058178559989929,-1,self_defeating
0.19999999999999996,-0.44000000000000006,0.6,-0.9058160371340812,-1,self_defeating
0.19999999999999996,-0.42000000000000004,0.6,-0.9058135818367669,-1,self_defeating
0.19999999999999996,-0.4,0.6,-0.9058102673744478,-1,self_defeating
0.19999999999999996,-0.38000000000000006,0.6,-0.9058057930310713,-1,self_defeating
0.19999999999999996,-0.36000000000000004,0.6,-0.9057997527758258,-1,self_defeating
0.19999999999999996,-0.34,0.6,-0.9057915983301414,-1,self_defeating
0.19999999999999996,-0.32000000000000006,0.6,-0.9057805892411557,-1,self_defeating
0.19999999999999996,-0.30000000000000004,0.6,-0.9057657253562421,-1,self_defeating
0.19999999999999996,-0.28,0.6,-0.9057456554328404,-1,self_defeating
0.19999999999999996,-0.26,0.6,-0.9057185533358779,-1,self_defeating
0.19999999999999996,-0.24,0.6,-0.9056819501201933,-1,self_defeating
0.19999999999999996,-0.22000000000000008,0.6,-0.9056325058997092,-1,self_defeating
0.19999999999999996,-0.20000000000000007,0.6,-0.9055656992192285,-1,self_defeating
0.19999999999999996,-0.18000000000000005,0.6,-0.9054754028280105,-1,self_defeating
0.19999999999999996,-0.16000000000000003,0.6,-0.9053533019858402,-1,self_defeating
0.19999999999999996,-0.14,0.6,0.8605313380278925,0,neutral
0.19999999999999996,-0.12,0.6,0.8806010836849169,0,neutral
0.19999999999999996,-0.09999999999999998,0.6,0.8919551312832547,0,neutral
0.19999999999999996,-0.08000000000000007,0.6,0.8991441486457528,0,neutral
0.19999999999999996,-0.06000000000000005,0.6,0.9039558973543147,0,neutral
0.19999999999999996,-0.040000000000000036,0.6,0.9072828897208686,0,neutral
0.19999999999999996,-0.020000000000000018,0.6,0.9096314556584287,0,neutral
0.19999999999999996,0.0,0.6,0.9113125310387403,0,neutral
0.19999999999999996,0.020000000000000018,0.6,0.9125274387316518,0,neutral
0.19999999999999996,0.039999999999999925,0.6,0.9134114206731598,0,neutral
0.19999999999999996,0.05999999999999994,0.6,0.9140577446203426,0,neutral
0.19999999999999996,0.07999999999999996,0.6,0.9145319640486406,0,neutral
0.19999999999999996,0.09999999999999998,0.6,0.9148807957051998,0,neutral
0.19999999999999996,0.12,0.6,0.915137872028151,0,neutral
0.19999999999999996,0.14,0.6,0.9153275872948209,0,neutral
0.19999999999999996,0.15999999999999992,0.6,0.9154677328776456,0,neutral
0.19999999999999996,0.17999999999999994,0.6,0.915571337359153,0,neutral
0.19999999999999996,0.19999999999999996,0.6,0.9156479702638756,0,neutral
0.19999999999999996,0.21999999999999997,0.6,0.9157046760745222,0,neutral
0.19999999999999996,0.24,0.6,0.9157466490348415,0,neutral
0.19999999999999996,0.26,0.6,0.9157777237830207,0,neutral
0.19999999999999996,0.28,0.6,0.9158007337850332,0,neutral
0.19999999999999996,0.30000000000000004,0.6,0.9158177741253718,0,neutral
0.19999999999999996,0.32000000000000006,0.6,0.9158303946901939,0,neutral
0.19999999999999996,0.3400000000000001,0.6,0.9158397424627723,0,neutral
0.19999999999999996,0.3599999999999999,0.6,0.9158466664909423,0,neutral
0.19999999999999996,0.3799999999999999,0.6,0.9158517954038062,0,neutral
0.19999999999999996,0.3999999999999999,0.6,0.9158555947032416,0,neutral
0.19999999999999996,0.41999999999999993,0.6,0.9158584091328906,0,neutral
0.19999999999999996,0.43999999999999995,0.6,0.9158604940255255,0,neutral
0.19999999999999996,0.45999999999999996,0.6,0.9158620385036141,0,neutral
0.19999999999999996,0.48,0.6,0.9158631826545827,0,neutral
0.19999999999999996,0.5,0.6,0.9158640302479019,0,neutral
0.19999999999999996,0.52,0.6,0.915864658152483,0,neutral
0.19999999999999996,0.54,0.6,0.9158651233112508,0,neutral
0.19999999999999996,0.56,0.6,0.9158654679069339,0,neutral
0.19999999999999996,0.5800000000000001,0.6,0.9158657231883734,0,neutral
0.19999999999999996,0.6000000000000001,0.6,0.9158659123047902,0,neutral
0.19999999999999996,0.6199999999999999,0.6,0.9158660524052796,0,neutral
0.19999999999999996,0.6399999999999999,0.6,0.9158661561940565,0,neutral
0.19999999999999996,0.6599999999999999,0.6,0.9158662330825537,0,neutral
0.19999999999999996,0.6799999999999999,0.6,0.9158662900428876,0,neutral
0.19999999999999996,0.7,0.6,0.9158663322401046,0,neutral
0.19999999999999996,0.72,0.6,0.9158663635005522,0,neutral
0.19999999999999996,0.74,0.6,0.9158663866588503,0,neutral
0.19999999999999996,0.76,0.6,0.9158664038149337,0,neutral
0.19999999999999996,0.78,0.6,0.9158664165244694,0,neutral
0.19999999999999996,0.8,0.6,0.9158664259399234,0,neutral
0.21999999999999997,-0.8,0.6,-0.9052903576372503,-1,self_defeating
0.21999999999999997,-0.78,0.6,-0.9052903464564547,-1,self_defeating
0.21999999999999997,-0.76,0.6,-0.9052903313639559,-1,self_defeating
0.21999999999999997,-0.74,0.6,-0.9052903109912076,-1,self_defeating
0.21999999999999997,-0.7200000000000001,0.6,-0.9052902834908629,-1,self_defeating
0.21999999999999997,-0.7000000000000001,0.6,-0.9052902463692608,-1,self_defeating
0.21999999999999997,-0.68,0.6,-0.9052901962603034,-1,self_defeating
0.21999999999999997,-0.66,0.6,-0.9052901286202203,-1,self_defeating
0.21999999999999997,-0.64,0.6,-0.905290037315539,-1,self_defeating
0.21999999999999997,-0.6200000000000001,0.6,-0.9052899140668934,-1,self_defeating
0.21999999999999997,-0.6000000000000001,0.6,-0.9052897476982272,-1,self_defeating
0.21999999999999997,-0.5800000000000001,0.6,-0.9052895231232959,-1,self_defeating
0.21999999999999997,-0.56,0.6,-0.9052892199775313,-1,self_defeating
0.21999999999999997,-0.54,0.6,-0.9052888107711538,-1,self_defeating
0.21999999999999997,-0.52,0.6,-0.9052882583959527,-1,self_defeating
0.21999999999999997,-0.5,0.6,-0.9052875127594632,-1,self_defeating
0.21999999999999997,-0.48000000000000004,0.6,-0.905286506240977,-1,self_defeating
0.21999999999999997,-0.46,0.6,-0.9052851475567055,-1,self_defeating
0.21999999999999997,-0.44000000000000006,0.6,-0.9052833134766185,-1,self_defeating
0.21999999999999997,-0.42000000000000004,0.6,-0.9052808376397065,-1,self_defeating
0.21999999999999997,-0.4,0.6,-0.9052774954495363,-1,self_defeating
0.21999999999999997,-0.38000000000000006,0.6,-0.9052729836732946,-1,self_defeating
0.21999999999999997,-0.36000000000000004,0.6,-0.9052668928813455,-1,self_defeating
0.21999999999999997,-0.34,0.6,-0.9052586702043574,-1,self_defeating
0.21999999999999997,-0.32000000000000006,0.6,-0.9052475689874264,-1,self_defeating
0.21999999999999997,-0.30000000000000004,0.6,-0.905232580696636,-1,self_defeating
0.21999999999999997,-0.28,0.6,-0.9052123427586973,-1,self_defeating
0.21999999999999997,-0.26,0.6,-0.905185013712316,-1,self_defeating
0.21999999999999997,-0.24,0.6,-0.9051481038668594,-1,self_defeating
0.21999999999999997,-0.22000000000000008,0.6,-0.9050982452281802,-1,self_defeating
0.21999999999999997,-0.20000000000000007,0.6,-0.9050308782077277,-1,self_defeating
0.21999999999999997,-0.18000000000000005,0.6,-0.9049398237293287,-1,self_defeating
0.21999999999999997,-0.16000000000000003,0.6,-0.9048166964516304,-1,self_defeating
0.21999999999999997,-0.14,0.6,0.8616779297741651,0,neutral
0.21999999999999997,-0.12,0.6,0.8814342263123832,0,neutral
0.21999999999999997,-0.09999999999999998,0.6,0.8926520713018923,0,neutral
0.21999999999999997,-0.08000000000000007,0.6,0.8997659838419723,0,neutral
0.21999999999999997,-0.06000000000000005,0.6,0.9045315009928768,0,neutral
0.21999999999999997,-0.040000000000000036,0.6,0.9078282210205955,0,neutral
0.21999999999999997,-0.020000000000000018,0.6,0.9101561913519879,0,neutral
0.21999999999999997,0.0,0.6,0.9118228983505473,0,neutral
0.21999999999999997,0.020000000000000018,0.6,0.9130276092631261,0,neutral
0.21999999999999997,0.039999999999999925,0.6,0.9139042680982611,0,neutral
0.21999999999999997,0.05999999999999994,0.6,0.9145452880828152,0,neutral
0.21999999999999997,0.07999999999999996,0.6,0.9150156425739807,0,neutral
0.21999999999999997,0.09999999999999998,0.6,0.9153616454863948,0,neutral
0.21999999999999997,0.12,0.6,0.9156166448126116,0,neutral
0.21999999999999997,0.14,0.6,0.9158048314725482,0,neutral
0.21999999999999997,0.15999999999999992,0.6,0.9159438501098225,0,neutral
0.21999999999999997,0.17999999999999994,0.6,0.9160466227127172,0,neutral
0.21999999999999997,0.19999999999999996,0.6,0.9161226409753073,0,neutral
0.21999999999999997,0.21999999999999997,0.6,0.9161788923382777,0,neutral
0.21999999999999997,0.24,0.6,0.9162205291227575,0,neutral
0.21999999999999997,0.26,0.6,0.916251355092611,0,neutral
0.21999999999999997,0.28,0.6,0.9162741809413354,0,neutral
0.21999999999999997,0.30000000000000004,0.6,0.9162910849377218,0,neutral
0.21999999999999997,0.32000000000000006,0.6,0.9163036045404145,0,neutral
0.21999999999999997,0.3400000000000001,0.6,0.9163128775425153,0,neutral
0.21999999999999997,0.3599999999999999,0.6,0.9163197461925775,0,neutral
0.21999999999999997,0.3799999999999999,0.6,0.9163248340875852,0,neutral
0.21999999999999997,0.3999999999999999,0.6,0.916328603004226,0,neutral
0.21999999999999997,0.41999999999999993,0.6,0.9163313949279315,0,neutral
0.21999999999999997,0.43999999999999995,0.6,0.9163334631489518,0,neutral
0.21999999999999997,0.45999999999999996,0.6,0.9163349952770623,0,neutral
0.21999999999999997,0.48,0.6,0.9163361302793029,0,neutral
0.21999999999999997,0.5,0.6,0.916336971095276,0,neutral
0.21999999999999997,0.52,0.6,0.9163375939791841,0,neutral
0.21999999999999997,0.54,0.6,0.9163380554186057,0,neutral
0.21999999999999997,0.56,0.6,0.916338397258962,0,neutral
0.21999999999999997,0.5800000000000001,0.6,0.9163386504992233,0,neutral
0.21999999999999997,0.6000000000000001,0.6,0.9163388381035078,0,neutral
0.21999999999999997,0.6199999999999999,0.6,0.9163389770837875,0,neutral
0.21999999999999997,0.6399999999999999,0.6,0.9163390800426956,0,neutral
0.21999999999999997,0.6599999999999999,0.6,0.9163391563164125,0,neutral
0.21999999999999997,0.6799999999999999,0.6,0.9163392128213068,0,neutral
